100
98	93	53	66	17	61	29	32	98	89	80	72	57	49	90	54	37	86	16	100	99	67	75	27	2	16	10	53	80	56	77	78	100	29	43	68	41	23	99	90	63	30	62	19	30	51	24	66	88	39	17	86	58	44	12	59	59	73	63	38	28	40	67	79	20	61	46	13	35	0	97	2	97	26	15	15	8	17	90	73	4	81	42	41	38	85	5	48	43	77	63	32	57	54	51	35	25	11	81	37
98	77	39	94	54	5	61	61	22	50	86	77	30	27	18	19	11	74	19	5	50	33	88	6	86	38	41	10	1	73	99	98	1	37	91	54	41	3	67	14	5	4	91	34	82	60	5	44	33	75	48	82	7	35	40	92	25	32	53	25	4	3	22	4	39	64	9	32	19	27	0	97	23	30	87	8	11	98	12	54	30	86	53	64	92	40	3	35	64	34	40	88	89	42	61	92	33	76	52	16
46	79	12	68	60	51	76	23	48	39	28	78	25	81	93	68	20	95	55	35	80	94	74	68	87	86	11	19	13	14	86	59	92	50	26	4	100	53	26	99	92	53	28	16	85	20	35	56	66	89	90	45	34	15	64	21	100	74	91	13	40	77	71	31	26	48	86	77	1	11	75	0	92	16	3	59	100	74	93	56	40	82	97	36	67	12	100	87	11	25	78	23	64	6	45	47	83	93	32	59
93	43	85	36	58	39	94	9	13	86	64	52	19	61	87	86	24	38	24	34	63	53	9	26	58	5	72	40	97	56	50	41	98	35	76	7	73	21	67	37	7	31	40	77	43	79	62	18	16	38	51	78	90	11	56	100	16	79	39	64	34	41	5	83	75	32	41	99	53	8	36	11	0	90	27	87	84	5	1	1	21	38	3	50	79	14	57	78	29	36	69	44	21	9	100	56	35	32	96	33
36	55	20	46	96	99	84	31	3	36	31	75	25	34	77	4	99	33	33	79	20	1	22	93	9	22	48	43	5	95	28	40	2	99	37	97	97	72	28	52	8	10	26	32	43	2	87	93	87	20	71	6	20	45	98	81	18	97	75	22	92	2	13	93	53	1	41	49	72	68	52	31	78	0	78	63	72	31	1	65	17	20	87	23	92	83	72	72	100	21	46	21	12	100	85	56	4	85	96	4
9	64	56	39	93	33	53	64	63	54	80	80	25	67	54	16	49	77	39	1	97	37	73	60	36	58	67	39	94	63	42	2	78	97	93	70	81	97	85	44	50	65	75	27	83	80	94	83	8	33	83	57	69	56	68	56	65	35	46	58	97	39	12	74	88	56	95	68	52	79	63	54	95	89	0	80	77	20	73	60	28	57	94	36	77	1	3	32	65	37	29	23	33	68	86	58	55	41	52	74
92	83	37	45	77	77	76	54	97	1	65	76	57	10	11	86	11	13	69	75	50	98	49	34	17	86	92	71	26	95	96	70	77	84	66	6	61	42	11	57	94	75	32	50	36	42	87	46	54	56	73	55	53	21	89	21	59	80	43	84	26	38	5	55	22	71	60	82	64	70	90	9	96	21	10	0	31	14	97	29	19	52	1	74	56	73	62	76	31	93	18	67	18	55	23	72	28	45	83	9
8	52	50	16	99	70	26	30	83	74	58	2	25	10	27	32	82	88	7	65	32	76	31	1	82	53	73	10	50	7	70	57	11	20	25	9	41	2	90	76	27	99	77	51	8	55	82	42	42	40	6	25	15	88	25	96	92	49	57	41	56	27	50	66	98	26	74	38	79	64	13	5	14	41	7	22	0	95	88	63	88	79	20	12	93	7	37	40	50	85	49	43	92	75	92	57	24	69	83	61
47	98	26	51	11	66	57	32	13	96	46	52	26	17	64	70	75	52	9	25	88	57	67	80	83	10	88	58	78	70	19	76	19	96	26	30	13	34	13	25	81	11	77	6	27	92	75	2	95	35	78	82	44	96	13	78	5	1	36	34	70	6	9	41	1	86	70	65	71	34	90	3	44	18	8	23	61	0	34	24	7	20	53	88	15	48	1	93	4	53	80	89	74	37	97	14	37	34	83	53
4	69	42	6	12	11	65	34	23	50	9	29	69	61	69	36	60	69	80	15	73	59	3	46	95	51	60	83	84	94	35	39	62	29	96	74	91	12	59	14	61	68	94	82	80	62	17	40	82	96	54	54	6	9	100	52	59	59	86	43	52	20	33	66	100	29	39	43	40	97	8	53	16	1	86	48	15	2	0	87	96	49	92	2	6	100	1	57	11	11	42	53	14	13	37	79	13	17	69	55
9	18	62	61	33	14	46	32	28	99	18	76	47	62	77	4	13	29	60	23	91	53	27	4	65	64	35	29	32	55	35	40	72	48	100	57	62	97	88	41	95	58	16	93	71	44	96	83	72	7	58	14	59	84	70	24	99	4	4	31	58	39	22	82	86	22	38	99	70	25	92	65	34	7	9	4	3	57	87	0	74	63	96	88	22	31	9	97	82	12	52	64	21	90	85	2	28	6	91	78
28	16	69	92	1	28	52	5	30	8	43	55	71	38	94	44	68	2	92	49	13	43	12	86	85	49	39	12	54	30	41	33	97	10	24	97	37	76	1	18	35	43	72	5	32	66	100	100	67	91	100	32	34	64	69	18	12	7	81	17	36	21	50	84	82	25	81	70	52	81	87	87	76	11	43	7	76	43	58	94	0	33	58	77	18	21	45	87	84	52	67	100	39	40	49	23	73	26	55	43
77	35	81	63	62	91	6	69	18	100	78	12	32	35	88	50	7	85	88	90	36	55	42	26	46	42	100	70	67	54	12	96	41	45	58	2	35	15	22	53	14	100	16	98	86	3	99	93	87	86	34	74	92	27	52	89	21	3	59	87	57	22	82	97	66	92	50	53	58	24	57	24	23	72	21	8	26	19	52	65	56	0	38	38	100	16	41	88	36	44	46	75	52	20	8	100	37	99	49	89
57	72	97	80	46	68	52	6	46	22	9	10	29	98	99	28	14	40	16	1	35	13	75	86	32	83	85	21	33	85	9	41	57	58	72	54	25	23	59	22	44	20	31	25	17	30	52	82	21	67	83	55	32	9	92	15	91	76	35	24	60	96	64	68	53	36	22	29	10	32	51	6	51	81	30	68	62	81	49	34	100	83	0	88	83	92	31	97	34	6	84	57	18	79	73	85	83	60	58	11
69	90	13	74	92	46	55	11	7	36	12	41	87	94	80	69	37	11	65	71	68	100	27	85	30	51	22	12	10	79	75	31	20	87	4	12	32	11	74	91	46	85	31	32	79	62	52	15	72	68	85	40	68	64	76	97	66	97	9	76	28	35	6	47	21	61	10	5	71	84	95	68	68	77	51	98	38	2	65	62	70	1	53	0	37	16	28	85	82	25	93	57	4	27	14	50	100	26	12	56
49	47	50	16	66	78	19	16	15	20	80	28	41	32	80	29	48	8	14	29	84	58	37	87	37	2	88	88	27	51	43	75	97	92	43	15	69	61	30	35	32	9	63	73	40	42	53	39	1	66	67	36	76	55	74	64	56	62	51	83	64	93	9	13	36	51	27	56	63	56	90	95	16	4	19	7	98	23	46	50	41	64	86	16	0	19	59	79	26	72	29	8	36	73	69	48	8	71	74	63
86	81	4	32	96	60	50	2	57	24	47	6	64	63	43	31	81	2	61	6	73	41	66	60	13	86	7	72	56	32	86	41	12	90	72	7	1	73	61	9	97	59	66	12	21	9	43	53	62	55	11	34	96	76	46	8	13	4	32	68	36	17	61	99	58	84	58	58	9	18	66	57	76	32	68	97	92	62	49	53	17	59	38	12	86	0	83	71	50	87	2	18	74	19	30	72	76	65	81	86
73	98	51	29	26	34	97	22	25	10	22	77	26	33	15	89	70	97	60	20	35	13	89	8	31	70	32	59	34	12	44	7	62	46	35	87	80	83	60	56	45	33	33	70	17	99	11	87	47	22	58	82	34	98	41	17	67	24	27	100	88	22	58	49	67	45	87	98	79	98	54	23	30	38	45	47	36	55	85	82	28	94	15	13	91	56	0	81	57	31	7	8	18	28	18	18	47	62	4	44
40	1	49	15	83	86	59	81	73	65	65	7	44	10	21	56	100	28	37	8	59	43	15	76	23	84	94	69	45	49	64	37	2	13	51	84	50	61	64	23	77	80	81	20	41	1	27	40	81	63	99	91	58	13	18	32	49	63	100	93	12	15	81	13	79	83	48	29	43	63	3	71	94	83	42	34	35	69	25	67	83	23	57	40	87	75	71	0	35	37	22	28	100	37	60	12	67	43	11	95
37	73	49	8	66	31	49	51	18	69	75	84	52	97	93	91	84	67	14	18	3	87	97	3	75	57	66	42	51	29	36	87	1	37	94	19	67	95	21	36	63	96	20	14	44	12	57	27	30	22	97	84	8	45	38	83	53	56	24	3	84	11	90	84	47	35	54	66	29	75	53	92	22	72	57	65	35	13	44	16	34	40	100	94	36	89	76	89	0	44	51	91	27	13	80	11	12	67	16	29
95	90	81	38	11	5	95	76	39	59	71	7	45	10	58	38	97	46	65	85	90	15	76	16	79	7	78	90	25	94	18	20	83	99	57	46	3	3	73	93	62	43	51	6	4	8	95	100	54	59	85	43	25	12	58	3	70	36	45	95	29	62	66	63	12	22	60	66	25	84	11	38	26	61	95	81	69	89	81	74	47	17	16	71	80	73	73	1	60	0	69	47	40	83	12	55	94	86	14	12
62	98	74	51	75	34	45	56	54	33	88	27	79	56	94	1	87	19	25	39	78	94	86	18	76	49	72	21	86	37	84	99	86	57	49	13	43	93	68	48	25	7	75	55	14	68	55	52	86	80	90	16	25	27	85	100	28	8	72	13	44	56	64	82	12	12	94	6	5	13	54	81	71	80	88	36	99	42	87	37	73	28	52	97	55	36	48	82	95	20	0	46	90	27	9	71	90	73	64	96
29	28	49	9	98	28	96	33	78	90	71	14	62	99	65	11	53	52	58	86	98	29	83	88	55	44	10	45	16	26	40	44	53	40	4	3	19	52	35	96	41	6	62	54	56	78	16	8	30	26	45	79	54	27	66	61	22	76	57	37	1	48	32	5	87	88	7	57	39	94	4	31	99	65	36	54	43	52	13	24	77	57	2	82	35	68	94	57	95	50	45	0	47	97	29	51	35	16	58	91
6	51	95	36	1	59	23	6	53	74	70	76	2	78	78	36	64	97	29	72	91	79	17	89	27	97	39	62	12	48	4	69	50	50	56	2	61	78	59	13	52	28	89	5	5	66	40	21	14	69	92	56	99	8	44	25	4	34	38	67	82	94	35	83	43	90	85	3	20	43	68	23	71	56	27	27	73	67	47	86	87	91	41	37	98	36	13	54	69	51	72	2	0	96	59	85	38	100	69	93
19	11	60	41	33	15	20	12	39	38	10	76	24	100	68	12	50	3	24	55	71	26	26	25	21	36	9	11	36	77	3	6	39	62	99	24	28	18	35	18	55	44	93	30	44	60	41	93	14	16	47	36	94	24	60	14	60	68	76	47	96	78	4	35	91	2	58	18	19	92	35	25	87	79	54	30	90	46	74	3	14	72	39	7	48	98	72	59	18	48	5	13	25	0	60	47	68	62	56	85
32	99	72	9	86	50	14	67	92	60	93	94	73	64	32	31	63	82	2	21	99	1	77	11	26	37	10	45	50	65	29	33	64	52	41	1	54	55	67	45	66	59	38	90	75	22	20	37	55	73	58	53	74	86	15	51	22	24	95	23	41	23	56	56	27	48	56	80	54	74	76	71	85	65	60	59	86	31	47	40	4	56	44	77	42	59	27	15	34	73	38	26	47	45	0	81	73	92	88	4
98	62	79	68	98	96	80	8	33	10	54	73	65	62	68	93	3	78	19	69	64	43	6	89	90	50	22	62	94	9	18	91	22	48	10	19	43	89	26	76	51	32	100	15	93	19	8	47	97	78	15	60	21	73	100	10	22	21	23	67	82	92	9	3	40	19	74	34	59	51	9	9	34	60	76	26	79	83	24	75	60	39	86	32	11	85	93	84	6	16	3	87	59	11	41	0	98	81	66	32
92	17	92	100	50	52	75	28	82	9	51	8	21	41	93	52	3	29	45	39	34	12	41	72	70	3	65	20	36	30	51	27	46	94	78	48	97	5	75	78	13	25	85	33	66	29	37	68	58	33	6	43	44	98	67	65	1	31	84	88	60	86	14	6	32	43	53	28	47	79	58	12	3	42	96	20	23	32	40	32	16	97	74	11	95	40	76	47	22	11	34	82	49	99	39	80	0	41	43	7
40	21	64	51	75	58	46	95	32	30	86	63	97	82	36	8	28	28	83	74	49	45	59	82	93	57	20	24	50	14	83	89	34	98	91	61	7	88	7	38	69	92	100	66	73	88	73	1	15	7	26	15	51	85	49	96	93	20	71	42	34	53	82	19	51	72	79	57	60	85	95	28	76	46	93	1	33	17	53	99	23	78	66	26	14	14	21	7	33	43	100	66	96	82	85	98	53	0	15	54
64	100	100	44	27	98	88	79	30	5	31	81	27	61	46	52	74	11	24	32	43	67	32	61	14	13	97	11	17	11	16	81	62	68	76	41	65	63	19	46	67	2	26	94	14	23	97	39	33	73	71	28	91	2	88	4	66	84	66	82	94	33	14	8	100	89	48	16	4	18	14	70	71	91	15	84	14	12	75	98	36	45	25	26	98	12	81	15	95	98	48	41	82	62	100	82	2	47	0	49
5	16	14	27	87	5	41	22	70	4	96	67	39	92	92	16	89	55	48	55	2	97	3	94	79	64	93	12	17	39	12	74	54	26	100	92	30	40	14	99	44	61	17	34	53	60	2	93	15	49	48	16	46	50	9	76	65	53	87	33	91	98	6	96	23	5	88	4	97	53	2	92	13	71	25	65	30	26	10	44	27	57	11	24	58	71	99	22	23	37	54	65	34	12	61	9	68	100	12	0
